Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
15:32:49,2022-10-31,5748489103,2636833970,2267.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
15:51:43,2022-10-31,1446646036,5748489103,10203.33,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
16:06:39,2022-10-31,5748489103,6137865155,8567.35,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
16:28:47,2022-10-31,1681811645,3488986417,82.5,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
17:36:42,2022-10-31,7401327478,7692685556,556.42,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:47:51,2022-10-31,8501920513,4922050844,2503.38,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
19:00:53,2022-10-31,3919105611,7735150966,17967.2,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
19:11:51,2022-10-31,2758469152,1862283060,8259.15,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:49:45,2022-10-31,3768903148,8501920513,4306.41,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
20:54:04,2022-10-31,2758469152,5085000344,4802.06,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
20:56:15,2022-10-31,6686003020,3758118046,5702.14,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
21:07:29,2022-10-31,141672454,3758118046,10893.07,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
21:37:39,2022-10-31,7436453655,5557620276,31431.38,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Mutual
23:53:10,2022-10-31,3758118046,3926260519,2382.23,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
00:06:22,2022-11-01,6219666393,5907544900,6214.32,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
04:26:40,2022-11-01,1792602773,3758118046,4192.33,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
04:52:43,2022-11-01,1681811645,2632141190,4889.23,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
05:06:17,2022-11-01,8501920513,5168128801,827.58,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
07:30:11,2022-11-01,5522353426,8212001718,1932.32,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
09:36:38,2022-11-01,8501920513,1248210667,5125.39,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
09:42:07,2022-11-01,4316483340,7951828774,101.98,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:46:06,2022-11-01,3919105611,5775866586,8426.84,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:42:54,2022-11-01,6530368997,9021009219,3742.35,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
14:17:29,2022-11-01,8688804649,988008298,5592.05,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
14:29:56,2022-11-01,3758118046,7002077089,644.18,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
14:47:53,2022-11-01,3758118046,290208168,1144.62,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
14:48:03,2022-11-01,9406777047,3758118046,2766.3,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
14:51:18,2022-11-01,4488998846,3758118046,7586.01,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
14:57:53,2022-11-01,9023752117,8501920513,3445.83,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Group
16:34:47,2022-11-01,5134301753,5262095561,421.51,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
16:51:36,2022-11-01,988008298,3618767957,2143.65,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
17:39:18,2022-11-01,3919105611,4899934947,4551.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:41:16,2022-11-01,6137865155,5748489103,7345.15,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
18:24:35,2022-11-01,7925512303,5748489103,1598.29,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
19:10:52,2022-11-01,5748489103,7925512303,15355.79,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
19:18:47,2022-11-01,1681811645,2632141190,4961.74,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
19:36:12,2022-11-01,8501920513,2246512128,18370.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
19:51:11,2022-11-01,4316483340,7937837411,3441.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
20:41:22,2022-11-01,4675771219,8376930240,1216.59,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
21:30:07,2022-11-01,3758118046,6670277228,9390.28,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
21:30:45,2022-11-01,2758469152,3318542011,8209.37,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:32:03,2022-11-01,4675771219,9940403544,2494.02,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:08:04,2022-11-01,5748489103,510130433,2302.8,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
23:28:58,2022-11-01,8550272609,976070224,7837.11,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Plus_Mutual
00:04:40,2022-11-02,6686003020,3758118046,7034.61,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
07:20:50,2022-11-02,2246512128,8501920513,5227.14,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
08:04:44,2022-11-02,8501920513,3158555257,671.92,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
08:41:37,2022-11-02,3758118046,377669591,3524.55,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
09:21:30,2022-11-02,3758118046,6670277228,6743.88,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
10:25:41,2022-11-02,5781631875,5748489103,3551.52,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
10:28:22,2022-11-02,988008298,9502875279,3937.5,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:40:27,2022-11-02,5748489103,7909213375,2492.24,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
13:36:33,2022-11-02,1681811645,3092407265,10636.81,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
14:49:00,2022-11-02,4316483340,1502192221,2717.53,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
14:56:07,2022-11-02,3158555257,8501920513,684.4,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
16:29:11,2022-11-02,1681811645,3901550978,10935.7,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
17:26:26,2022-11-02,988008298,5800476714,492.09,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:42:41,2022-11-02,5748489103,383512151,18451.9,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
18:20:58,2022-11-02,6219666393,4144168327,4375.52,Indian rupee,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
18:56:02,2022-11-02,8501920513,2246512128,14239.49,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
19:21:12,2022-11-02,6686003020,3758118046,11697.73,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
19:28:40,2022-11-02,9023752117,8501920513,3095.29,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Group
19:46:29,2022-11-02,2369776263,7582031200,1653.83,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
20:50:15,2022-11-02,2482785525,96261900,477.14,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
21:03:50,2022-11-02,6644790956,1714190440,3673.67,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:14:16,2022-11-02,5543970881,3758118046,2543.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
21:20:01,2022-11-02,5748489103,1446646036,2295.05,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
22:29:48,2022-11-02,8501920513,4922050844,3600.29,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
23:18:36,2022-11-02,6219666393,8146649866,231.51,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:51:38,2022-11-02,6137865155,5748489103,10961.55,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
08:04:41,2022-11-03,2758469152,9208356206,2373.02,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:14:12,2022-11-03,8501920513,1235292621,8377.2,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
08:56:26,2022-11-03,1446646036,5748489103,11594.67,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
09:23:14,2022-11-03,6137865155,5748489103,12712.83,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
09:38:45,2022-11-03,3758118046,9406777047,1120.18,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
10:45:56,2022-11-03,3758118046,2487128589,2592.87,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
11:13:14,2022-11-03,6644790956,6899586608,5812.21,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:44:44,2022-11-03,7925512303,5748489103,2702.45,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
14:11:36,2022-11-03,6644790956,672764286,3069.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
14:33:40,2022-11-03,6769727596,7951108994,2422.97,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:22:51,2022-11-03,8902749042,8501920513,1434.0,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
15:47:21,2022-11-03,5748489103,510130433,2395.27,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
17:56:55,2022-11-03,1587046893,177040248,48506.89,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Mutual
19:22:46,2022-11-03,3758118046,9406777047,1097.88,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
21:42:23,2022-11-03,5748489103,2636833970,1225.92,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
22:27:41,2022-11-03,8501920513,4922050844,2530.77,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
22:32:49,2022-11-03,2482785525,96261900,768.4,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:29:00,2022-11-03,290208168,3758118046,7556.94,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
00:11:27,2022-11-04,6644790956,4502720895,7522.17,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:15:36,2022-11-04,2758469152,326030670,1459.02,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:42:27,2022-11-04,1954885582,5748489103,815.27,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
11:32:29,2022-11-04,6219666393,3405828628,204.61,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:43:58,2022-11-04,927895922,4590371118,351.76,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:51:45,2022-11-04,5748489103,9933314819,2531.42,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
13:12:01,2022-11-04,1681811645,6463082189,8211.89,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
16:26:55,2022-11-04,4316483340,5830220435,395.64,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
16:38:07,2022-11-04,2482785525,4717605432,361.61,Mexican Peso,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
17:40:37,2022-11-04,2246512128,8501920513,3204.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
18:06:36,2022-11-04,6670277228,3758118046,5732.77,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
18:16:37,2022-11-04,988008298,5800476714,348.24,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
19:39:43,2022-11-04,6189667870,3758118046,1689.15,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
20:03:22,2022-11-04,5748489103,6137865155,5246.29,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
21:13:19,2022-11-04,4316483340,7951828774,105.14,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
21:18:08,2022-11-04,4922050844,8501920513,1929.3,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
01:00:40,2022-11-05,5748489103,1694947987,2479.32,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
01:51:47,2022-11-05,5748489103,2192556062,13901.13,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
08:11:59,2022-11-05,2369776263,1616426028,3942.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:45:46,2022-11-05,7558295549,5748489103,259.12,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
08:47:51,2022-11-05,2369776263,2682946523,4299.77,UK pounds,Euro,UK,Spain,Cross-border,0,Normal_Small_Fan_Out
09:09:28,2022-11-05,5535491870,8580463282,64847.4,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Mutual
09:55:59,2022-11-05,5748489103,6137865155,7392.12,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
15:03:36,2022-11-05,5748489103,2636833970,1586.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
15:08:56,2022-11-05,5168128801,8501920513,553.94,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
15:25:17,2022-11-05,4316483340,2200493135,835.91,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:57:03,2022-11-05,3919105611,7606988863,371.81,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
17:27:31,2022-11-05,2482785525,1429079625,478.79,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
18:07:44,2022-11-05,7877406257,9606460059,144.43,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
18:40:32,2022-11-05,976070224,5525102138,76.56,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
19:10:56,2022-11-05,4316483340,2675850320,1174.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
19:36:58,2022-11-05,3314294630,3758118046,14568.71,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
20:28:15,2022-11-05,2758469152,3318542011,4493.49,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:24:27,2022-11-05,2246512128,8501920513,5142.48,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
21:58:46,2022-11-05,6644790956,5089044148,5237.06,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:18:11,2022-11-05,3758118046,6670277228,10757.64,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
22:54:13,2022-11-05,976070224,5919899870,13525.79,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Mutual
23:54:21,2022-11-05,6670277228,3758118046,4024.5,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
00:22:31,2022-11-06,8501920513,1235292621,11890.88,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
00:26:48,2022-11-06,377669591,3758118046,9247.16,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
05:40:14,2022-11-06,8501920513,4922050844,3092.2,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
09:30:12,2022-11-06,1792602773,3758118046,4806.06,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
09:38:20,2022-11-06,8501920513,1235292621,10861.88,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
10:39:57,2022-11-06,8501920513,4768708377,1933.7,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
10:43:56,2022-11-06,2192556062,5748489103,6474.58,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
11:18:10,2022-11-06,4316483340,8527921608,1172.92,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
12:09:32,2022-11-06,8501920513,4922050844,2911.26,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
12:59:09,2022-11-06,4316483340,9962239723,800.08,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:59:02,2022-11-06,8902749042,8501920513,2226.34,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
14:00:32,2022-11-06,6219666393,4404368465,2718.87,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
14:45:26,2022-11-06,3758118046,2487128589,3030.54,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
15:20:10,2022-11-06,9021009219,6211426253,16960.25,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:54:13,2022-11-06,9021009219,6211426253,19169.35,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
17:27:02,2022-11-06,927895922,6065705368,473.78,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
18:19:50,2022-11-06,988008298,1912656258,126.82,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
19:08:49,2022-11-06,5748489103,6137865155,8372.85,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
20:28:08,2022-11-06,4675771219,380409849,856.85,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
21:22:08,2022-11-06,4675771219,6538057927,6041.33,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:32:31,2022-11-06,3758118046,290208168,1777.46,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
22:27:17,2022-11-06,2758469152,1225482692,2455.12,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:21:48,2022-11-06,3758118046,1792602773,441.15,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
23:55:22,2022-11-06,8501920513,813395681,4615.83,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
23:57:46,2022-11-06,2636833970,5748489103,700.37,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
00:16:16,2022-11-07,927895922,9822658591,686.5,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
03:33:47,2022-11-07,5748489103,1694947987,3643.15,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
07:40:17,2022-11-07,927895922,4590371118,132.95,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:10:43,2022-11-07,988008298,9502875279,5625.52,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:12:50,2022-11-07,5535491870,8580463282,63822.86,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Mutual
09:20:10,2022-11-07,3088684435,8501920513,785.09,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
09:40:54,2022-11-07,2246512128,8501920513,4526.26,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
12:49:07,2022-11-07,3919105611,4759699700,259.73,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:52:28,2022-11-07,6644790956,147577494,6613.2,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:40:48,2022-11-07,9021009219,2850882619,10234.5,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:16:43,2022-11-07,3919105611,4899934947,9476.14,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
17:18:03,2022-11-07,3904215782,2369776263,23130.06,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
18:49:08,2022-11-07,5748489103,6137865155,4791.87,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
18:57:59,2022-11-07,290208168,3758118046,6608.08,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
19:37:01,2022-11-07,5168128801,8501920513,618.36,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
19:58:25,2022-11-07,4675771219,7283643243,13561.65,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:35:09,2022-11-07,3758118046,9406777047,1384.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
21:55:37,2022-11-07,3158555257,8501920513,703.5,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
23:06:30,2022-11-07,1666621360,6644790956,5651.04,Dirham,UK pounds,UK,UK,Cheque,1,Structuring
23:07:42,2022-11-07,4488998846,3758118046,8768.2,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
23:16:04,2022-11-07,4854710545,3758118046,662.96,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
23:29:59,2022-11-07,9021009219,2392131550,7733.88,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
05:29:54,2022-11-08,3758118046,377669591,3318.87,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
09:35:33,2022-11-08,8902749042,8501920513,2305.77,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
10:54:29,2022-11-08,5168128801,8501920513,484.72,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
11:18:55,2022-11-08,377669591,3758118046,6701.14,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
11:27:01,2022-11-08,8501920513,813395681,4873.84,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
11:46:27,2022-11-08,4488998846,3758118046,8298.77,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
12:10:40,2022-11-08,6644790956,1849458234,329.45,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:12:59,2022-11-08,813395681,8501920513,11824.47,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
13:13:39,2022-11-08,927895922,6657147486,36987.84,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:52:21,2022-11-08,5748489103,852237169,3441.43,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
14:02:18,2022-11-08,6644790956,6914249683,3297.61,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
14:59:12,2022-11-08,5748489103,2636833970,2298.72,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
16:17:50,2022-11-08,4675771219,1201457552,1486.01,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
16:28:04,2022-11-08,5747833596,987302110,1238.89,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
16:58:24,2022-11-08,377669591,3758118046,9809.54,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
17:03:21,2022-11-08,9023752117,8501920513,1713.93,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Group
17:32:21,2022-11-08,8501920513,9023752117,12062.04,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Group
17:41:02,2022-11-08,5748489103,6137865155,5700.59,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
19:15:58,2022-11-08,5748489103,7925512303,12050.39,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
22:19:09,2022-11-08,8501920513,3158555257,677.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
22:26:06,2022-11-08,927895922,4531384231,3017.13,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:45:10,2022-11-08,9023752117,8501920513,2308.04,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Group
22:50:36,2022-11-08,5781631875,5748489103,2550.39,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
22:55:48,2022-11-08,1681811645,738459339,15936.32,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:57:56,2022-11-08,8200561643,6644790956,5691.5,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
23:54:34,2022-11-08,7909213375,5748489103,6608.45,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
06:04:19,2022-11-09,3919105611,7606988863,642.86,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:20:15,2022-11-09,1681811645,6908672706,354.63,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:28:52,2022-11-09,3758118046,9406777047,1285.27,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
15:25:16,2022-11-09,4316483340,7951828774,132.86,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:59:39,2022-11-09,8501920513,8902749042,2088.86,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
15:59:58,2022-11-09,2487128589,3758118046,931.48,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
16:19:23,2022-11-09,2987279234,1675609652,50469.43,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Plus_Mutual
16:42:37,2022-11-09,6137865155,5748489103,8048.59,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
16:59:52,2022-11-09,3758118046,9406777047,755.01,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
17:18:47,2022-11-09,3758118046,3926260519,3336.64,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
17:25:50,2022-11-09,2636833970,5748489103,854.68,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
18:46:57,2022-11-09,988008298,9502875279,5003.48,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
20:20:22,2022-11-09,4768708377,8501920513,2579.82,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
21:19:46,2022-11-09,3758118046,290208168,1510.63,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
23:00:55,2022-11-09,5748489103,1954885582,2084.11,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
23:10:55,2022-11-09,6219666393,8819849318,5703.51,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
01:06:46,2022-11-10,9933314819,5748489103,1218.76,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
03:27:52,2022-11-10,2758469152,1862283060,6361.39,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
07:10:15,2022-11-10,9703169903,6340007440,508.74,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
09:39:28,2022-11-10,3758118046,9406777047,862.05,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
10:32:39,2022-11-10,8215827474,4497771501,3537.01,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
10:49:21,2022-11-10,2482785525,9036520420,4913.44,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:07:36,2022-11-10,813395681,8501920513,10462.73,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
11:26:20,2022-11-10,3758118046,5543970881,1706.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
